c_1_30_391	1	[-348.9783, -321.0667, -436.52036, -1092.5171, -1702.9519]
c_1_30_423	0	[-312.6058, -329.0025, -406.79865, -954.30914, -1436.2799]
c_1_30_464	2	[-145.25058, -264.44415, -86.57137, -116.25287, -181.6013]
c_1_30_48	1	[-656.76434, -524.4162, -1023.95715, -2452.7788, -3660.3718]
c_1_30_526	0	[-279.65543, -314.54697, -328.20367, -751.29724, -1168.3024]
c_1_30_597	1	[-781.8749, -526.77563, -1139.1487, -2956.9558, -4515.6167]
c_1_30_600	1	[-432.10876, -385.14972, -660.56433, -1666.816, -2509.144]
c_1_30_619	2	[-246.35352, -281.94818, -171.1634, -415.28467, -658.9924]
c_1_30_663	0	[-225.16515, -277.14578, -275.33984, -687.62067, -1066.3967]
c_1_30_8	1	[-419.98917, -380.50244, -655.99396, -1637.7845, -2487.983]
c_1_30_92	1	[-409.86328, -382.4281, -605.5093, -1496.0293, -2287.4316]
c_1_30_98	0	[-241.55162, -310.12094, -286.4739, -632.61896, -992.0856]
c_1_31_145	0	[-193.56918, -276.46616, -205.90724, -473.6482, -739.4318]
c_1_31_183	1	[-680.6104, -462.07184, -942.98914, -2489.0474, -3832.6077]
c_1_31_267	1	[-355.24866, -347.64774, -513.8434, -1299.5908, -1972.4819]
c_1_31_331	0	[-251.74623, -291.41406, -314.5881, -757.0756, -1158.9683]
c_1_31_345	1	[-640.27325, -459.68915, -956.4678, -2464.3232, -3755.1921]
c_1_31_462	1	[-438.9577, -358.01404, -575.5429, -1501.3538, -2299.4417]
c_1_32_150	0	[-285.30643, -311.18918, -379.20013, -945.53406, -1460.4023]
c_1_32_17	2	[-190.56487, -275.29752, -153.96643, -316.19437, -496.51385]
c_1_32_37	0	[-236.46411, -297.98886, -301.0174, -733.15485, -1121.1569]
c_1_34_253	1	[-696.4177, -442.2309, -996.01685, -2701.785, -4119.759]
c_1_34_263	1	[-420.27936, -344.67557, -614.48047, -1609.9036, -2448.2349]
c_1_34_287	1	[-469.91464, -384.97845, -599.13525, -1556.2389, -2384.4832]
c_1_34_289	0	[-220.31387, -272.7064, -238.73889, -601.15564, -965.3731]
c_1_34_293	0	[-255.39977, -300.06012, -279.0605, -664.4846, -1044.7113]
c_1_34_305	3	[-134.25531, -261.4424, -64.824875, -58.061844, -104.97169]
c_1_34_499	1	[-368.48087, -341.6541, -565.6653, -1459.2789, -2221.4888]
c_1_34_511	1	[-332.14313, -321.03745, -437.67252, -1109.2654, -1721.1637]
c_1_34_514	1	[-526.9666, -402.4567, -708.1177, -1858.0999, -2866.857]
c_1_34_531	0	[-300.9104, -306.36978, -360.0296, -945.2349, -1490.6848]
c_1_34_570	0	[-321.38614, -326.2135, -453.39853, -1122.582, -1705.8607]
c_1_34_587	1	[-1622.3853, -1083.7444, -2514.8782, -5786.3394, -8584.071]
c_1_35_106	1	[-695.13965, -501.7055, -1122.7158, -2816.5146, -4259.7817]
c_1_35_118	1	[-485.05222, -417.3075, -745.1549, -1820.2947, -2777.0935]
c_1_35_134	1	[-391.95224, -348.4486, -610.3334, -1595.4316, -2438.2874]
c_1_35_238	1	[-562.7103, -432.94034, -858.8735, -2259.9094, -3481.442]
c_1_35_288	1	[-629.3921, -489.4891, -904.70264, -2150.39, -3253.795]
c_1_35_290	1	[-760.3545, -549.35626, -1056.568, -2417.8796, -3614.3547]
c_1_35_300	1	[-506.39172, -402.59286, -836.9134, -2182.6746, -3298.9521]
c_1_35_345	1	[-657.3291, -490.4742, -960.10547, -2242.8193, -3351.1094]
c_1_35_360	1	[-1016.2727, -731.5556, -1436.9392, -3265.1804, -4862.586]
c_1_35_361	1	[-499.23343, -353.19217, -632.77795, -1802.1614, -2845.847]
c_1_35_367	1	[-1069.087, -747.92267, -1589.708, -3663.674, -5463.3096]
c_1_35_426	1	[-395.84857, -314.8904, -558.70087, -1576.7195, -2432.9895]
c_1_35_471	1	[-321.78958, -311.66025, -432.24152, -1103.9805, -1697.9651]
c_1_35_531	0	[-273.19708, -297.9267, -375.92743, -957.43604, -1457.5887]
c_1_35_541	0	[-294.035, -299.5321, -400.58887, -1046.2062, -1619.5627]
c_1_35_575	1	[-649.90857, -458.0335, -1055.0325, -2778.9543, -4198.9487]
c_1_35_622	1	[-464.01852, -393.32965, -669.403, -1584.0483, -2375.8618]
c_1_35_668	1	[-532.7724, -435.73062, -803.3863, -1931.7242, -2898.976]
c_1_35_687	1	[-470.02686, -404.41083, -721.5678, -1761.5131, -2653.5583]
c_1_35_706	1	[-546.2287, -437.40012, -777.79553, -1868.7827, -2833.0728]
c_1_36_202	2	[-172.23016, -266.77118, -129.7674, -258.0119, -409.96283]
c_1_36_230	1	[-624.33344, -424.34216, -830.0649, -2272.172, -3529.4734]
c_1_36_346	3	[-126.59556, -256.28903, -56.57785, -39.34081, -66.09844]
c_1_36_426	3	[-133.27357, -258.73688, -65.716576, -63.904865, -103.63136]
c_1_36_485	2	[-172.05692, -259.2607, -161.36375, -380.04907, -597.1057]
c_1_36_618	2	[-187.08101, -286.60037, -149.30777, -303.39264, -497.4511]
c_1_36_703	1	[-480.6677, -372.98755, -644.34454, -1714.9524, -2687.2534]
c_1_36_704	1	[-395.24036, -373.2534, -584.8584, -1442.2239, -2202.124]
c_1_36_732	2	[-201.45769, -263.83255, -166.29628, -404.81876, -657.8143]
c_1_36_737	1	[-731.98004, -495.175, -1165.654, -3089.0615, -4659.452]
c_1_36_751	1	[-733.5616, -535.69464, -1093.162, -2617.4304, -3928.6687]
c_1_36_754	3	[-129.67084, -257.7188, -62.03302, -51.337452, -84.532005]
c_1_36_782	1	[-742.1461, -538.53485, -1154.6454, -2783.944, -4145.3228]
c_1_37_159	1	[-419.04562, -361.3924, -551.7714, -1418.2196, -2216.4988]
c_1_37_181	1	[-347.43378, -337.6523, -563.29974, -1477.2966, -2232.94]
c_1_37_201	1	[-711.70496, -534.1776, -1121.565, -2701.6064, -4056.4714]
c_1_37_218	1	[-432.5173, -389.4806, -639.95654, -1637.704, -2513.4263]
c_1_37_249	1	[-696.2349, -506.70517, -1114.9152, -2765.8777, -4195.4834]
c_1_37_255	1	[-790.49805, -575.7818, -1193.8175, -2864.645, -4320.581]
c_1_37_300	1	[-695.4734, -506.29367, -1043.0673, -2535.7632, -3849.1294]
c_1_37_328	1	[-945.1223, -663.4188, -1372.3318, -3145.5044, -4714.8135]
c_1_37_403	1	[-607.5559, -458.84488, -847.6828, -2164.3782, -3283.821]
c_1_37_415	1	[-573.0501, -442.72894, -841.8617, -2189.5408, -3314.597]
c_1_37_420	1	[-669.1094, -522.98926, -1102.9924, -2786.3674, -4206.7485]
c_1_37_539	1	[-617.91486, -473.8428, -940.128, -2260.6946, -3372.898]
c_1_37_611	1	[-629.28076, -496.67172, -968.8495, -2302.767, -3416.5063]
c_1_37_651	1	[-443.24268, -354.2735, -623.7021, -1632.7135, -2499.981]
c_1_37_678	2	[-169.21753, -265.05124, -122.72422, -237.61377, -381.56714]
c_1_37_709	1	[-1834.8119, -1150.2279, -2547.4111, -5812.761, -8663.063]
c_1_37_733	1	[-913.5415, -617.85406, -1307.8036, -3045.9368, -4536.037]
c_1_37_738	1	[-709.8299, -483.8169, -980.8849, -2566.8591, -3918.7642]
c_1_37_774	1	[-1248.3971, -819.81226, -1845.0245, -4368.9004, -6543.6934]
c_1_37_825	0	[-166.82455, -262.81772, -175.2183, -399.4219, -614.4546]
c_1_37_858	1	[-914.8706, -622.4072, -1347.7706, -3220.4604, -4849.6533]
c_1_37_914	1	[-332.3508, -321.36642, -436.11462, -1030.4186, -1546.7883]
c_1_38_139	1	[-1448.5505, -912.66345, -2058.4456, -4686.158, -7006.9746]
c_1_38_143	1	[-1051.26, -715.9049, -1488.6974, -3456.1304, -5104.376]
c_1_38_194	2	[-150.25365, -265.96896, -94.9392, -134.982, -210.59329]
c_1_38_210	1	[-462.91476, -408.8828, -648.1543, -1526.7499, -2314.511]
c_1_38_283	2	[-194.86162, -297.70508, -156.14487, -304.16776, -516.52466]
c_1_38_30	1	[-625.0174, -460.283, -933.12616, -2396.9004, -3621.5237]
c_1_38_310	1	[-433.3999, -389.11255, -532.35754, -1345.324, -2055.075]
c_1_38_338	1	[-752.4477, -603.4251, -1108.8463, -2677.6975, -4007.1858]
c_1_38_396	2	[-143.86649, -260.50665, -83.850296, -120.04378, -205.63472]
c_1_38_418	1	[-368.78543, -352.8897, -470.17825, -1109.2146, -1677.5557]
c_1_38_450	1	[-385.28995, -334.82767, -570.7965, -1453.1198, -2203.2036]
c_1_38_584	0	[-226.88167, -286.3254, -284.89954, -682.2564, -1046.4213]
c_1_38_64	1	[-364.32123, -333.7328, -546.3352, -1429.4493, -2173.033]
c_1_38_648	2	[-235.55115, -282.97607, -214.02647, -525.4478, -823.36395]
c_1_38_666	1	[-303.75223, -298.37256, -325.1797, -833.8364, -1295.3148]
c_1_38_674	1	[-623.2318, -465.14575, -964.1476, -2429.2087, -3655.7883]
c_1_38_685	1	[-688.3244, -495.193, -1066.6368, -2695.0508, -4077.686]
c_1_38_751	0	[-247.4299, -294.04926, -301.9284, -725.14624, -1103.3358]
c_1_38_760	1	[-465.36795, -389.2107, -695.17194, -1784.8334, -2727.0159]
c_1_38_795	2	[-313.8566, -319.32532, -303.14072, -762.5631, -1190.2377]
c_1_38_835	0	[-265.41458, -291.9925, -297.35336, -788.9316, -1229.7053]
c_1_38_844	0	[-245.11244, -290.30908, -316.35837, -786.70215, -1215.8982]
c_1_38_872	0	[-239.68398, -295.20563, -269.56384, -631.05237, -969.79407]
c_1_39_134	1	[-408.02484, -343.3678, -514.337, -1332.3417, -2074.4004]
c_1_39_139	2	[-195.28593, -286.4257, -168.95981, -363.15863, -583.85254]
c_1_39_158	0	[-230.69995, -297.137, -254.30547, -566.5065, -882.51917]
c_1_39_186	1	[-380.7704, -324.34967, -534.4918, -1427.0399, -2197.336]
c_1_39_255	2	[-213.98979, -284.0484, -191.85521, -423.71637, -675.0126]
c_1_39_265	1	[-427.7834, -396.357, -663.8689, -1684.2795, -2546.733]
c_1_39_290	2	[-154.52022, -262.72375, -100.59558, -146.35231, -231.52818]
c_1_39_321	1	[-1307.5571, -878.5539, -1816.8768, -4465.7036, -6703.0024]
c_1_39_339	1	[-457.41425, -388.0355, -616.8897, -1586.2938, -2422.8328]
c_1_39_359	1	[-703.432, -520.5683, -1036.7274, -2465.9617, -3686.0984]
c_1_39_396	1	[-674.6917, -512.09894, -978.34235, -2271.206, -3379.5913]
c_1_39_400	2	[-143.60776, -263.24786, -83.15083, -96.06919, -143.66605]
c_1_39_449	0	[-251.35266, -300.08905, -300.42587, -710.0493, -1092.297]
c_1_39_630	1	[-328.5393, -309.27646, -392.18204, -1004.957, -1566.9879]
c_1_39_686	1	[-872.3589, -592.3791, -1214.7542, -3001.3435, -4547.27]
c_1_39_764	0	[-324.0204, -324.7143, -486.2437, -1230.3029, -1872.0568]
c_1_39_815	1	[-417.25882, -377.02972, -671.3349, -1715.0851, -2585.6477]
c_1_3_142	2	[-135.96942, -257.665, -68.31503, -74.33858, -124.122055]
c_1_3_155	0	[-234.81532, -278.1855, -237.10254, -613.1158, -975.23456]
c_1_3_178	2	[-139.98607, -264.55576, -76.75631, -83.83584, -141.1803]
c_1_40_207	2	[-148.95238, -270.22864, -91.39387, -124.855484, -217.75372]
c_1_40_288	0	[-295.80737, -317.66312, -401.19293, -987.3743, -1529.115]
c_1_40_299	1	[-1622.2711, -991.9411, -2344.1218, -5524.4536, -8266.778]
c_1_40_367	1	[-452.06, -372.7299, -666.72107, -1679.1901, -2520.7185]
c_1_40_520	2	[-178.51971, -270.3825, -136.21059, -271.6908, -432.58377]
c_1_40_715	3	[-129.33049, -256.5464, -62.668713, -54.02689, -85.91896]
c_1_40_76	2	[-154.52782, -269.2337, -101.81815, -151.4522, -236.43033]
c_1_40_784	1	[-342.58505, -316.136, -395.02332, -1046.7332, -1631.2462]
c_1_40_810	2	[-232.02408, -281.1171, -209.2088, -513.70264, -817.92487]
c_1_40_816	2	[-200.47047, -277.0628, -197.38428, -437.95868, -674.3734]
c_1_40_879	1	[-311.7439, -299.3159, -393.3415, -1027.9525, -1577.2854]
c_1_41_10	1	[-331.3654, -323.73575, -359.41208, -914.51685, -1463.0803]
c_1_41_110	2	[-142.06157, -259.32816, -80.12798, -110.19071, -177.9849]
c_1_41_165	2	[-144.68883, -264.57248, -84.80557, -119.70059, -198.51123]
c_1_41_241	1	[-1251.8934, -851.3048, -1833.7683, -4215.4897, -6258.6113]
c_1_41_32	1	[-478.71548, -440.3257, -769.91144, -1888.6588, -2830.5745]
c_1_41_432	0	[-196.60727, -269.6365, -202.8156, -474.0098, -724.12854]
c_1_41_516	1	[-741.9857, -492.23395, -1129.8674, -2966.9727, -4512.1797]
c_1_41_533	1	[-736.7137, -425.39264, -990.78796, -2817.2207, -4405.6123]
c_1_41_553	1	[-748.5027, -481.44537, -1099.0304, -2963.8523, -4530.9775]
c_1_41_585	0	[-235.41933, -304.2249, -287.63535, -655.4599, -1001.84296]
c_1_41_647	1	[-429.53278, -346.1844, -563.7194, -1478.2291, -2315.6436]
c_1_41_735	0	[-346.67563, -354.9313, -478.72687, -1209.0802, -1852.7559]
c_1_41_755	1	[-523.85266, -393.5767, -711.9637, -1844.97, -2868.7222]
c_1_41_959	1	[-449.2476, -343.51245, -478.9905, -1344.2042, -2088.974]
c_1_42_1068	1	[-571.68945, -455.70242, -837.8009, -1972.5768, -2972.349]
c_1_42_130	0	[-236.20872, -266.78976, -256.10913, -678.1142, -1061.4354]
c_1_42_213	2	[-181.97185, -258.59003, -176.96779, -418.5424, -640.9844]
c_1_42_305	1	[-1197.6124, -810.05273, -1800.6981, -4260.8647, -6367.92]
c_1_42_358	0	[-271.12128, -271.6761, -302.2725, -854.75134, -1349.3812]
c_1_42_413	3	[-133.08401, -262.29648, -65.655106, -61.661667, -105.37932]
c_1_42_421	1	[-514.01624, -350.46198, -755.9857, -2094.25, -3267.7927]
c_1_42_604	1	[-518.0162, -420.50964, -748.76715, -1807.4464, -2736.4106]
c_1_42_621	0	[-179.45454, -263.54758, -181.29724, -423.19922, -661.2674]
c_1_42_64	2	[-146.63681, -258.52078, -110.55331, -200.46243, -322.82437]
c_1_42_664	2	[-202.59265, -268.97055, -170.11746, -407.52008, -673.60114]
c_1_42_667	0	[-239.97363, -284.23016, -275.19055, -675.396, -1060.6917]
c_1_42_674	0	[-241.46347, -284.863, -285.93958, -693.48615, -1090.1515]
c_1_42_827	2	[-136.72432, -256.44928, -75.1468, -91.21155, -142.54225]
c_1_42_905	1	[-830.13525, -606.1931, -1174.5737, -2693.2864, -4035.3877]
c_1_42_918	0	[-291.2943, -306.52557, -340.19293, -788.878, -1211.6144]
c_1_42_930	2	[-167.88031, -261.1674, -138.623, -287.74393, -452.83084]
c_1_43_225	1	[-741.7262, -483.16278, -901.87274, -2307.7466, -3564.6484]
c_1_43_247	1	[-560.0467, -443.89642, -884.92236, -2248.2, -3396.6008]
c_1_43_250	1	[-1068.6285, -657.06586, -1600.8318, -4169.2695, -6377.477]
c_1_43_282	1	[-1022.0671, -660.3373, -1434.9149, -3658.1846, -5529.192]
c_1_43_398	1	[-570.76465, -460.39035, -902.92035, -2190.717, -3287.2158]
c_1_43_409	0	[-232.80246, -284.13474, -246.30162, -554.07, -865.073]
c_1_43_609	0	[-243.04907, -304.35593, -324.62375, -749.11304, -1117.5394]
c_1_43_661	0	[-266.88968, -316.1545, -280.56503, -670.9543, -1048.0602]
c_1_43_668	0	[-286.07547, -302.77835, -341.38983, -811.28516, -1263.3635]
c_1_43_685	1	[-645.29834, -443.1477, -928.4528, -2447.8445, -3740.9365]
c_1_43_781	0	[-308.1645, -337.80527, -454.9544, -1090.0114, -1612.1835]
c_1_44_175	2	[-189.94475, -262.80457, -176.36464, -418.11298, -656.69794]
c_1_44_268	1	[-419.54932, -362.91043, -561.99524, -1421.3783, -2156.7773]
c_1_44_281	0	[-325.14514, -337.10278, -495.74713, -1235.5793, -1854.3475]
c_1_44_66	2	[-199.80098, -278.15152, -166.74269, -367.48703, -602.07385]
c_1_45_207	0	[-280.47314, -305.45383, -318.5656, -775.83405, -1195.8451]
c_1_45_241	2	[-199.69936, -262.93176, -189.94589, -464.69672, -728.0357]
c_1_46_242	1	[-476.3084, -416.16653, -617.70917, -1533.2598, -2386.5195]
c_1_46_296	0	[-270.65158, -308.52588, -349.9916, -844.85095, -1317.5454]
c_1_46_441	2	[-151.42299, -269.31866, -95.674416, -144.93115, -247.7193]
c_1_46_627	2	[-216.76137, -266.22302, -190.05959, -461.94287, -728.554]
c_1_46_89	1	[-414.17288, -364.8698, -604.6119, -1542.9819, -2374.1885]
c_1_46_955	1	[-439.12503, -386.47897, -754.38495, -1905.0085, -2834.4006]
c_1_47_1003	1	[-1182.2958, -781.3987, -1707.9962, -3856.4792, -5688.363]
c_1_47_161	1	[-478.20914, -393.05734, -660.32556, -1618.2655, -2446.5938]
c_1_47_17	2	[-165.21269, -247.18246, -126.61797, -298.7492, -476.4344]
c_1_47_257	1	[-415.90512, -385.1054, -649.04285, -1597.6241, -2401.4338]
c_1_47_454	1	[-470.49594, -422.9593, -538.2145, -1457.146, -2311.025]
c_1_47_468	1	[-762.4217, -531.7136, -1111.0558, -2688.1497, -4046.486]
c_1_47_516	0	[-379.75476, -390.4846, -467.79672, -1177.886, -1834.0516]
c_1_47_532	1	[-1588.6101, -911.1202, -2286.8823, -5898.3276, -8943.2]
c_1_47_549	1	[-415.5719, -359.32233, -550.05164, -1407.8743, -2178.7546]
c_1_47_688	1	[-699.8118, -493.27966, -1084.9742, -2647.5254, -3959.9312]
c_1_47_718	1	[-1431.6859, -874.38104, -2181.2102, -5522.4946, -8275.523]
c_1_47_762	2	[-181.41632, -270.7599, -130.75911, -265.10056, -432.37683]
c_1_47_803	1	[-464.3256, -387.66022, -742.3963, -1931.8174, -2929.8347]
c_1_47_821	1	[-823.5307, -591.4966, -1230.1438, -2904.649, -4345.2817]
c_1_47_827	1	[-2093.1025, -1300.4537, -2972.7637, -6688.352, -9943.85]
c_1_47_854	1	[-781.79614, -499.9549, -1176.1307, -3103.219, -4751.1396]
c_1_47_930	1	[-385.8076, -331.57904, -396.24045, -1054.2152, -1666.2369]
c_1_47_931	1	[-1785.8389, -990.7789, -2515.2195, -6574.8687, -10033.276]
c_1_47_939	1	[-327.64908, -281.06073, -316.4718, -939.4712, -1501.0779]
c_1_48_105	1	[-1325.9121, -894.9096, -1943.4285, -4363.795, -6466.966]
c_1_48_135	1	[-494.15704, -399.59653, -673.5369, -1629.8396, -2488.1797]
c_1_48_136	1	[-405.18762, -365.65585, -579.30975, -1428.8848, -2209.3276]
c_1_48_158	1	[-458.75284, -372.2775, -608.82043, -1594.782, -2441.3396]
c_1_48_213	1	[-2407.3916, -1537.1587, -3276.3972, -7271.7695, -10780.227]
c_1_48_265	1	[-763.0986, -539.6519, -1159.1705, -2800.704, -4205.8633]
c_1_48_271	1	[-674.6365, -496.07956, -852.48096, -1979.4441, -3027.7976]
c_1_48_290	0	[-309.94476, -336.27753, -329.73328, -706.41656, -1072.4944]
c_1_48_375	1	[-354.66852, -334.13367, -407.4962, -1045.2698, -1653.9635]
c_1_48_400	1	[-855.3908, -607.131, -1309.5391, -3065.446, -4566.8906]
c_1_48_404	1	[-981.76086, -680.07935, -1478.0199, -3436.3716, -5118.7744]
c_1_48_412	2	[-165.9432, -262.52505, -150.82298, -338.915, -541.3988]
c_1_48_416	1	[-761.5493, -468.83917, -1124.4594, -3050.033, -4705.919]
c_1_48_523	1	[-870.4459, -559.7464, -1266.6622, -3331.3901, -5111.177]
c_1_48_682	1	[-928.57697, -578.81714, -1373.2429, -3547.0388, -5374.3706]
c_1_48_743	2	[-138.61992, -261.9602, -76.729195, -91.22978, -142.97186]
c_1_48_78	2	[-169.79703, -261.93784, -150.407, -353.67538, -559.0897]
c_1_48_786	0	[-225.00726, -278.54248, -226.81801, -571.54895, -914.78796]
c_1_48_797	1	[-687.6413, -479.21133, -967.4576, -2452.9617, -3673.5261]
c_1_48_836	1	[-649.3385, -468.7995, -935.8382, -2434.3242, -3720.6016]
c_1_48_850	2	[-137.04485, -259.06027, -71.788795, -80.90422, -132.63298]
c_1_48_89	1	[-413.60623, -325.3451, -462.27637, -1269.4806, -2026.8329]
c_1_49_212	2	[-172.8973, -287.41016, -119.78371, -185.41968, -308.1004]
c_1_49_229	0	[-330.75555, -349.50732, -440.4344, -1063.8789, -1660.6201]
c_1_49_360	0	[-283.30157, -312.5653, -350.19116, -882.3293, -1380.7926]
c_1_49_414	1	[-507.22067, -400.76666, -699.2564, -1776.0214, -2685.5505]
c_1_49_425	1	[-476.1337, -363.23752, -627.7133, -1673.8265, -2596.5369]
c_1_49_445	1	[-528.5187, -408.5207, -764.13586, -1926.1178, -2918.6868]
c_1_49_531	1	[-933.457, -592.2162, -1296.2009, -3340.8088, -5088.608]
c_1_49_574	1	[-505.26328, -375.8049, -723.3453, -1941.294, -3015.8738]
c_1_49_623	1	[-314.53366, -313.5917, -344.18622, -930.09033, -1494.1749]
c_1_49_647	2	[-189.3071, -263.8038, -167.18744, -377.58676, -591.1227]
c_1_49_658	1	[-421.63678, -377.09634, -602.602, -1529.301, -2362.073]
c_1_49_676	2	[-135.01535, -256.49942, -80.65324, -104.9245, -160.29556]
c_1_4_18	2	[-199.3001, -295.1551, -189.35779, -379.28745, -610.2877]
c_1_50_175	1	[-723.3759, -509.763, -1096.1381, -2801.996, -4299.3237]
c_1_50_220	1	[-393.37894, -354.76776, -486.6443, -1223.5488, -1869.6418]
c_1_50_268	0	[-320.13593, -336.53384, -403.82047, -979.29156, -1525.9641]
c_1_50_382	1	[-481.08603, -395.92767, -686.3995, -1740.2546, -2655.783]
c_1_50_406	1	[-392.1598, -342.1816, -562.3041, -1454.6289, -2224.4165]
c_1_50_456	2	[-148.45917, -261.73203, -97.08308, -164.39005, -255.54868]
c_1_50_481	2	[-132.40463, -251.91371, -79.91582, -119.00047, -188.88445]
c_1_50_527	3	[-134.2486, -261.4118, -68.11224, -58.586937, -94.43519]
c_1_50_87	1	[-383.53998, -364.7001, -576.2239, -1435.4669, -2182.8103]
c_1_51_100	1	[-449.23135, -408.2348, -705.8105, -1718.3483, -2591.0645]
c_1_51_115	1	[-924.1489, -639.8706, -1423.5303, -3573.665, -5366.773]
c_1_51_200	2	[-148.43486, -266.83267, -88.700905, -116.33532, -181.5871]
c_1_51_239	1	[-1434.5294, -913.0089, -2153.9392, -5315.0605, -7988.1665]
c_1_51_261	2	[-139.41994, -260.90366, -77.63035, -92.20241, -151.08432]
c_1_51_340	1	[-576.0804, -420.31537, -824.569, -2112.4858, -3193.1013]
c_1_51_370	1	[-779.47186, -558.7764, -1200.4626, -2992.9153, -4492.241]
c_1_51_414	1	[-857.157, -577.263, -1334.6816, -3279.042, -4908.4067]
c_1_51_438	2	[-155.5297, -261.7272, -111.8531, -208.00488, -331.25168]
c_1_51_72	2	[-157.41751, -270.3736, -112.1877, -182.3078, -295.1899]
c_1_52_218	1	[-541.25024, -406.59396, -733.4478, -1911.463, -2936.619]
c_1_52_250	1	[-463.76877, -387.2696, -621.7517, -1590.3661, -2437.676]
c_1_52_399	2	[-196.75717, -270.91077, -185.65573, -413.36154, -634.221]
c_1_52_486	0	[-268.28564, -296.6683, -359.77356, -903.1587, -1399.6575]
c_1_52_492	2	[-126.79956, -252.14716, -64.656364, -67.45674, -105.03292]
c_1_53_862	1	[-334.1668, -322.43112, -491.98218, -1291.825, -1977.8104]
c_1_55_222	3	[-126.112755, -255.62044, -56.476055, -34.44504, -56.901352]
c_1_55_237	3	[-125.94619, -256.56644, -53.802574, -29.86738, -57.59319]
c_1_55_249	1	[-359.88446, -344.93112, -508.68924, -1287.9639, -1977.6277]
c_1_55_43	0	[-284.702, -304.21182, -374.4615, -929.556, -1407.075]
c_1_55_440	1	[-318.45972, -312.58286, -444.53802, -1148.878, -1752.7369]
c_1_55_494	0	[-301.40848, -315.26068, -385.1784, -997.6662, -1545.6914]
c_1_55_562	0	[-295.68787, -319.96802, -387.68692, -955.0404, -1471.83]
c_1_55_565	3	[-131.81793, -259.93, -66.48833, -55.505745, -85.89126]
c_1_55_663	0	[-214.31898, -267.33884, -262.29092, -662.9236, -1020.5873]
c_1_55_700	1	[-551.103, -423.82715, -816.6617, -2116.876, -3265.3694]
c_1_55_734	1	[-320.53842, -299.76947, -359.71066, -966.0339, -1517.4044]
c_1_55_867	1	[-564.9085, -483.3851, -853.26764, -2075.7039, -3142.6155]
c_1_56_205	0	[-216.62695, -282.27975, -245.31126, -565.3248, -877.2828]
c_1_56_210	1	[-366.63806, -359.2821, -539.15076, -1343.8422, -2061.8535]
c_1_56_360	1	[-473.409, -416.53787, -702.25366, -1682.2722, -2528.0947]
c_1_57_119	1	[-487.3381, -464.27274, -731.184, -1785.3665, -2692.9673]
c_1_57_138	2	[-150.15495, -271.0861, -91.72299, -117.37222, -191.10272]
c_1_57_346	0	[-244.10825, -293.1836, -332.89746, -825.35455, -1248.3645]
c_1_57_351	0	[-283.22067, -317.19934, -388.82333, -942.8966, -1414.8329]
c_1_57_61	2	[-149.67172, -256.7173, -101.68473, -180.67538, -284.88135]
c_1_58_213	0	[-285.87833, -324.63498, -394.2244, -961.4812, -1453.3135]
c_1_58_298	0	[-210.03993, -288.5918, -234.02216, -518.57416, -800.05756]
c_1_58_362	0	[-296.36868, -327.47427, -409.5288, -986.82, -1525.8674]
c_1_58_385	3	[-133.49832, -261.7171, -66.33358, -59.60726, -106.13087]
c_1_58_583	2	[-145.96663, -260.5147, -91.00998, -137.98033, -218.01593]
c_1_58_601	0	[-340.90442, -350.54428, -510.9963, -1276.823, -1921.0911]
c_1_58_614	1	[-408.0007, -380.8685, -632.4999, -1569.6498, -2366.5757]
c_1_58_623	0	[-296.13757, -320.36978, -420.1655, -1046.9421, -1604.9092]
c_1_58_729	2	[-208.1627, -293.39337, -206.44621, -448.4658, -685.9104]
c_1_59_292	1	[-560.4773, -462.3575, -909.2184, -2321.4097, -3525.6414]
c_1_59_427	0	[-266.06985, -296.67847, -305.00848, -756.3489, -1169.3688]
c_1_59_490	1	[-317.52203, -313.61166, -395.00684, -1009.8522, -1586.1061]
c_1_59_536	1	[-463.68588, -417.5256, -711.0991, -1743.9476, -2666.11]
c_1_59_561	2	[-147.79677, -267.56, -86.961365, -113.32153, -181.1843]
c_1_59_637	0	[-293.00476, -314.06763, -371.1704, -928.1354, -1443.3369]
c_1_59_714	3	[-125.88932, -254.92648, -56.91345, -35.571682, -56.89819]
c_1_59_749	1	[-382.05405, -355.59708, -559.0808, -1389.0244, -2106.7705]
c_1_59_79	1	[-369.87018, -338.36148, -598.76465, -1568.3605, -2382.3945]
c_1_5_165	2	[-158.14952, -267.5223, -125.54522, -232.28967, -363.22147]
c_1_5_167	2	[-161.76556, -267.27048, -143.94867, -284.3975, -438.28745]
c_1_5_20	1	[-366.16464, -361.98758, -565.5522, -1434.9521, -2140.7983]
c_1_63_1019	2	[-174.3766, -277.6397, -131.71484, -264.2198, -415.138]
c_1_63_106	0	[-303.0087, -314.75137, -427.6278, -1074.7142, -1634.6943]
c_1_63_109	1	[-455.86157, -412.3791, -708.8139, -1768.0789, -2720.4553]
c_1_63_118	0	[-256.48154, -298.1822, -328.85562, -830.3904, -1267.687]
c_1_63_135	2	[-189.67993, -295.6634, -151.40636, -300.37634, -506.312]
c_1_63_141	0	[-316.9582, -325.1915, -378.0736, -928.414, -1437.5837]
c_1_63_16	2	[-161.35695, -274.5553, -121.04184, -208.81537, -333.12805]
c_1_63_238	0	[-301.32352, -333.10306, -414.42926, -1019.40344, -1583.9619]
